time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
53.4,144.490509782864,0,-3,0,25,-25,148.278479279065,-144.490509782864,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.769855441134724,1.57520956837321,1.57520956837321,0.632669213333173,2.9777342228411,251298.383984223
53.5,145.107990593902,0,-3,0,25,-25,148.880250316152,-145.107990593902,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.761060143152223,1.562886309216,1.562886309216,0.626425712123948,2.95037216449218,251298.356622164
53.6,145.72547140494,0,-3,0,25,-25,149.482149490138,-145.72547140494,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.75239406537129,1.5507024099372,1.5507024099372,0.620256019117452,2.92335249442594,251298.329602494
53.7,146.342952215978,0,-3,0,25,-25,150.084175259379,-146.342952215978,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.743854932565413,1.53865585998647,1.53865585998647,0.614159221595251,2.89667001414713,251298.302920014
53.8,146.960433027016,0,-3,0,25,-25,150.686326106545,-146.960433027016,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.735440515124238,1.52674468305702,1.52674468305702,0.608134415424324,2.87031961360558,251298.276569614
53.9,147.577913838054,0,-3,0,25,-25,151.28860053815,-147.577913838054,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.727148628060321,1.51496693644136,1.51496693644136,0.602180705152904,2.84429626965458,251298.25054627
54,148.195394649092,0,-3,0,25,-25,151.890997084093,-148.195394649092,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.718977130037958,1.5033207103993,1.5033207103993,0.596297204094465,2.81859504453173,251298.224845045
54.1,148.812875460129,0,-3,0,25,-25,152.493514297205,-148.812875460129,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.710923922423673,1.49180412753815,1.49180412753815,0.590483034400527,2.79321108436235,251298.199461084
54.2,149.430356271167,0,-3,0,25,-25,153.096150752813,-149.430356271167,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.7029869483579,1.48041534220456,1.48041534220456,0.584737327122874,2.76813961768534,251298.174389618
54.3,150.047837082205,0,-3,0,25,-25,153.698905048305,-150.047837082205,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.695164191847472,1.4691525398883,1.4691525398883,0.579059222265807,2.74337595400158,251298.149625954
